iter	Logloss
224	0.4694270901
225	0.4693223449
226	0.4692424702
227	0.4691850462
228	0.4690963541
229	0.4690346874
230	0.4689791092
231	0.4688760298
232	0.468820756
233	0.4687457246
234	0.4686880687
235	0.468643443
236	0.4685764397
237	0.4685005442
238	0.4684335082
239	0.4683878156
240	0.4683297972
241	0.4682798991
242	0.4681899435
243	0.4681110952
244	0.4680327215
245	0.467976153
246	0.4679038269
247	0.4678310198
248	0.4677741061
249	0.4677042475
250	0.4676354706
251	0.4675557046
252	0.4675173267
253	0.4674980508
254	0.4674486809
255	0.4673890088
256	0.4673269784
257	0.4672859883
258	0.4672128098
259	0.4671887931
260	0.4671243903
261	0.4671076324
262	0.4670685317
263	0.4670270154
264	0.4669790669
265	0.4669265764
266	0.4668501183
267	0.4667701076
268	0.4667468028
269	0.4666712218
270	0.4665925241
271	0.4665335943
272	0.4664714132
273	0.4663940629
274	0.4663616216
275	0.4663175267
276	0.466243791
277	0.4661850944
278	0.4661515716
279	0.4661217736
280	0.4660701027
281	0.4660152282
282	0.4659630151
283	0.4659199157
284	0.4658846251
285	0.4658644832
286	0.4658258116
287	0.4657674002
288	0.4657143175
289	0.465651369
290	0.4655864284
291	0.4655485875
292	0.4654964383
293	0.4654432974
294	0.4654200884
295	0.4653905182
296	0.4653410544
297	0.4652858379
298	0.46523152
299	0.4651992918
300	0.4651438827
301	0.4651108473
302	0.465065549
303	0.4650294921
304	0.4649737652
305	0.464919158
306	0.4648932619
307	0.4648745598
308	0.4648158158
309	0.4647613602
310	0.4647354457
311	0.4646815889
312	0.464659787
313	0.4646002807
314	0.4645548975
315	0.46452326
316	0.464473368
317	0.4644694519
318	0.4644060313
319	0.4643789488
320	0.4643750536
321	0.4643192262
322	0.4642532478
323	0.4642313596
324	0.4641918297
325	0.4641758503
326	0.4641275655
327	0.4640921659
328	0.4640445323
329	0.4640091427
330	0.463966003
331	0.4639157768
332	0.4638931868
333	0.4638835189
334	0.463857769
335	0.4638188291
336	0.463782451
337	0.4637274577
338	0.4636869675
339	0.4636585026
340	0.4636504541
341	0.4635835055
342	0.4635459344
343	0.4635234459
344	0.4635133792
345	0.4634985007
346	0.4634708758
347	0.463439115
348	0.4633949348
349	0.4633664958
350	0.4633454564
351	0.4633362239
352	0.4633052773
353	0.4632830197
354	0.4632307711
355	0.4632029532
356	0.4631691412
357	0.4631651552
358	0.4631623879
359	0.4631342754
360	0.4631284875
361	0.4631091119
362	0.4630730377
363	0.4630347627
364	0.4629841665
365	0.4629517288
366	0.4629138087
367	0.4629013393
368	0.462886696
369	0.4628364543
370	0.462803557
371	0.4627743341
372	0.462753
373	0.4627301451
374	0.4626889209
375	0.4626530294
376	0.4626444147
377	0.4626127903
378	0.4625902572
379	0.4625811295
380	0.4625565766
381	0.4625193245
382	0.4624975112
383	0.4624325385
384	0.4623797768
385	0.462347137
386	0.4623114933
387	0.4622856207
388	0.4622503035
389	0.462240618
390	0.462215963
391	0.4621616396
392	0.4621211703
393	0.4620907319
394	0.4620405691
395	0.4620064266
396	0.4620002717
397	0.4619681026
398	0.46196622
399	0.4619347688
400	0.4619104209
401	0.4618804423
402	0.4618501646
403	0.4618238861
404	0.4618043142
405	0.4617602903
406	0.4617425442
407	0.4617405534
408	0.4616845674
409	0.4616347722
410	0.46162305
411	0.4616060604
412	0.4615878735
413	0.4615590656
414	0.4615264698
415	0.4614942432
416	0.4614567106
417	0.4614408764
418	0.4614044095
419	0.4613923349
420	0.4613768176
421	0.4613457381
422	0.4613224987
423	0.4613050133
424	0.4612587975
425	0.4612417789
426	0.4612261771
427	0.4612129526
428	0.461193662
429	0.4611850989
430	0.4611493325
431	0.4611330312
432	0.4611138708
433	0.4610697374
434	0.46106726
435	0.4610434517
436	0.4610167561
437	0.4609734088
438	0.4609402454
439	0.4609183403
440	0.4608935555
441	0.4608855159
442	0.4608557607
443	0.4608276524
444	0.460809119
445	0.4607813514
446	0.4607796007
447	0.460755117
448	0.4607405455
449	0.4607275599
450	0.4607088728
451	0.4607006432
452	0.4606942059
453	0.4606671553
454	0.4606564682
455	0.4606357469
456	0.4606193655
457	0.4605877231
458	0.4605689406
459	0.4605598865
460	0.4605399059
461	0.4605148821
462	0.4604992925
463	0.4604940401
464	0.4604742772
465	0.4604681632
466	0.4604501449
467	0.460429722
468	0.4603859309
469	0.4603535986
470	0.4603223062
471	0.4603091474
472	0.4602978407
473	0.4602661185
474	0.4602335837
475	0.4602291748
476	0.4602156678
477	0.4602054427
478	0.4602050585
479	0.4601818416
480	0.4601556001
481	0.4601245126
482	0.4601033586
483	0.460091787
484	0.4600772657
485	0.4600598009
486	0.4600462128
487	0.4600293664
488	0.4600012606
489	0.4599704218
490	0.4599366728
491	0.4599170639
492	0.4598839971
493	0.4598606516
494	0.4598302084
495	0.4598094893
496	0.4597683288
497	0.4597388912
498	0.4597108523
499	0.4596840618
500	0.4596693318
501	0.4596379642
502	0.4596023386
503	0.4596007746
504	0.4595895716
505	0.4595722455
506	0.4595476558
507	0.4595116638
508	0.4594944419
509	0.4594708114
510	0.4594550069
511	0.45942401
512	0.4594237714
513	0.4594123239
514	0.4593974746
515	0.4593900757
516	0.4593729531
517	0.4593676088
518	0.4593546315
519	0.4593400431
520	0.4593398106
521	0.4593173494
522	0.4593158521
523	0.4592827892
524	0.4592677188
525	0.4592554639
526	0.459224708
527	0.4592075161
528	0.4591844845
529	0.4591630623
530	0.4591343582
531	0.4591134465
532	0.4590875217
533	0.459058367
534	0.4590373701
535	0.4590212833
536	0.4589966254
537	0.4589956738
538	0.4589771453
539	0.4589646757
540	0.458936807
541	0.4589102982
542	0.458881239
543	0.4588479398
544	0.4588315544
545	0.4588041997
546	0.458803433
547	0.4587739318
548	0.458767165
549	0.4587407499
550	0.4587162035
551	0.4586926209
552	0.4586667487
553	0.4586522104
554	0.4586480308
555	0.458626681
556	0.4586040329
557	0.4586016059
558	0.4585962942
559	0.4585728335
560	0.4585459876
561	0.458532597
562	0.4585129798
563	0.4585096105
564	0.4584926649
565	0.4584664821
566	0.4584630448
567	0.4584459552
568	0.4584204473
569	0.4584076733
570	0.4583861214
571	0.458379834
572	0.4583794328
573	0.4583770644
574	0.4583518771
575	0.4583327101
576	0.4583266909
577	0.4582994311
578	0.4582776271
579	0.4582532443
580	0.4582437702
581	0.4582437704
582	0.4582151681
583	0.4581921758
584	0.4581659475
585	0.4581414258
586	0.4581169222
587	0.4580958778
588	0.4580905924
589	0.4580596743
590	0.4580481809
591	0.4580316788
592	0.4580212648
593	0.4580065657
594	0.4579864232
595	0.457980872
596	0.4579698418
597	0.4579696474
598	0.4579576436
599	0.4579396278
600	0.4579277315
601	0.4578954323
602	0.457880311
603	0.4578666851
604	0.4578651034
605	0.4578540492
606	0.4578452078
607	0.4578436123
608	0.4578236123
609	0.4578153925
610	0.4578046955
611	0.4578040441
612	0.4577772188
613	0.4577603948
614	0.4577292532
615	0.457722625
616	0.4576946778
617	0.4576780433
618	0.4576554232
619	0.4576548794
620	0.4576412999
621	0.4576291826
622	0.4576151305
623	0.4576133291
624	0.4575957247
625	0.4575772505
626	0.4575643288
627	0.4575538608
628	0.4575335582
629	0.4575187299
630	0.4575076532
631	0.4574969323
632	0.4574920328
633	0.4574705717
634	0.4574564728
635	0.457440809
636	0.4574199488
637	0.4574048603
638	0.4573943285
639	0.4573914942
640	0.4573797466
641	0.457361034
642	0.457353885
643	0.457331183
644	0.4573226191
645	0.4573126903
646	0.457297783
647	0.4572780207
648	0.4572780939
649	0.4572518231
650	0.4572317407
651	0.4572189468
652	0.4572064673
653	0.4571903991
654	0.4571791879
655	0.4571659401
656	0.4571421335
657	0.4571284496
658	0.4571131355
659	0.4570908037
660	0.4570819757
661	0.4570706657
662	0.4570681219
663	0.4570657647
664	0.4570377391
665	0.4570077873
666	0.4569912137
667	0.4569817124
668	0.4569683413
669	0.4569499658
670	0.4569420161
671	0.4569419268
672	0.4569188625
673	0.4569018771
674	0.4568860058
675	0.4568656698
676	0.4568418572
677	0.4568405738
678	0.4568289642
679	0.4568234763
680	0.4568139875
681	0.4568082572
682	0.4567870995
683	0.4567686257
684	0.4567527642
685	0.456739995
686	0.4567252381
687	0.4567130913
688	0.4567037605
689	0.4567022854
690	0.4566867272
691	0.4566520669
692	0.4566518653
693	0.4566506908
694	0.456650831
695	0.4566320445
696	0.4566230566
697	0.4566085183
698	0.4566085187
699	0.4566082158
700	0.4565922467
701	0.4565816889
702	0.4565629721
703	0.4565595531
704	0.4565593
705	0.4565402442
706	0.4565173277
707	0.4565100163
708	0.4565046257
709	0.4564940819
710	0.4564926547
711	0.4564707112
712	0.4564653732
713	0.4564467576
714	0.456442644
715	0.4564415919
716	0.4564243941
717	0.4564104967
718	0.4563955474
719	0.4563731907
720	0.4563638634
721	0.456363781
722	0.4563578613
723	0.456357772
724	0.4563566584
725	0.4563351104
726	0.4563073592
727	0.4562763501
728	0.4562650166
729	0.4562647166
730	0.4562642933
731	0.4562475954
732	0.4562325915
733	0.456203454
734	0.4561980422
735	0.4561831255
736	0.4561671887
737	0.4561527277
738	0.456152344
739	0.4561316121
740	0.4561209747
741	0.4561141667
742	0.4561017416
743	0.4560784655
744	0.4560644741
745	0.4560426538
746	0.4560328394
747	0.4560023625
748	0.4559968625
749	0.4559747901
750	0.4559599485
751	0.4559599369
752	0.4559493673
753	0.4559394009
754	0.4559247904
755	0.4559215456
756	0.4559126264
757	0.4558936701
758	0.4558825707
759	0.4558732177
760	0.4558657689
761	0.4558567823
762	0.4558306553
763	0.4558123606
764	0.4558037899
765	0.4557775245
766	0.4557665603
767	0.4557558669
768	0.4557550915
769	0.4557353054
770	0.455735102
771	0.4557255636
772	0.4557184904
773	0.4556963976
774	0.4556960942
775	0.4556734659
776	0.4556623283
777	0.4556620624
778	0.455647777
779	0.4556426709
780	0.4556293799
781	0.4556091331
782	0.4555946566
783	0.455573192
784	0.4555666664
785	0.4555664554
786	0.455551724
787	0.4555272619
788	0.4555152343
789	0.4555052715
790	0.455505232
791	0.4555034913
792	0.4554859952
793	0.4554697698
794	0.455456101
795	0.4554535473
796	0.4554517455
797	0.4554388369
798	0.4554280058
799	0.4553978682
800	0.4553746391
801	0.4553531271
802	0.4553344312
803	0.4553169772
804	0.4553000579
805	0.4552906846
806	0.4552751202
807	0.4552581483
808	0.4552575684
809	0.4552440134
810	0.4552329719
811	0.4552228752
812	0.4552068924
813	0.4551962462
814	0.455176958
815	0.4551574135
816	0.4551430657
817	0.4551335286
818	0.4551175881
819	0.4551151622
820	0.4551024616
821	0.4550916885
822	0.4550684
823	0.4550552117
824	0.4550502565
825	0.4550443538
826	0.4550147011
827	0.4550011303
828	0.4549771722
829	0.4549676389
830	0.4549611144
831	0.4549485289
832	0.4549395757
833	0.4549213249
834	0.4549025635
835	0.4548794781
836	0.454863906
837	0.4548539008
838	0.4548368259
839	0.4548368865
840	0.4548357615
841	0.4548264652
842	0.4548047257
843	0.4547947126
844	0.4547772689
845	0.4547627313
846	0.4547558231
847	0.4547557334
848	0.4547443213
849	0.4547409161
850	0.4547315652
851	0.4547161204
852	0.4547145335
853	0.4546965548
854	0.4546963042
855	0.4546799572
856	0.4546517156
857	0.4546515089
858	0.4546305686
859	0.4546239255
860	0.4546104055
861	0.4545937269
862	0.4545938549
863	0.4545783606
864	0.454561386
865	0.4545497403
866	0.4545361367
867	0.4545321701
868	0.4545142798
869	0.4545025521
870	0.4545024811
871	0.4544860008
872	0.4544813195
873	0.4544642985
874	0.4544542078
875	0.4544356735
876	0.4544295161
877	0.4544154474
878	0.4543983843
879	0.4543813107
880	0.45437072
881	0.4543555709
882	0.4543402407
883	0.4543248065
884	0.4543067433
885	0.4542823156
886	0.4542823932
887	0.454265654
888	0.4542535247
889	0.4542496886
890	0.4542455432
891	0.4542241522
892	0.4542123491
893	0.4541958471
894	0.454177497
895	0.4541774466
896	0.4541670174
897	0.4541384349
898	0.454138222
899	0.4541260278
900	0.4541083915
901	0.4540922236
902	0.4540727465
903	0.4540550845
904	0.4540402311
905	0.4540264402
906	0.4540212133
907	0.4540030106
908	0.4539848497
909	0.4539695718
910	0.453963789
911	0.4539575315
912	0.4539478789
913	0.4539428422
914	0.453929118
915	0.4539150631
916	0.4539050377
917	0.4538870418
918	0.4538666772
919	0.4538614892
920	0.4538414254
921	0.4538254718
922	0.4538184743
923	0.4538029705
924	0.4537898215
925	0.4537738732
926	0.4537650574
927	0.4537509407
928	0.4537384729
929	0.4537245486
930	0.453708205
931	0.4536828555
932	0.4536777607
933	0.4536757112
934	0.4536625558
935	0.453648268
936	0.4536372023
937	0.4536256379
938	0.4536199053
939	0.4536049463
940	0.4535964492
941	0.4535809272
942	0.4535650152
943	0.4535598853
944	0.4535510982
945	0.4535346653
946	0.453517597
947	0.4535038331
948	0.4534947197
949	0.4534767911
950	0.4534459079
951	0.4534260438
952	0.4534041907
953	0.4533882985
954	0.4533731215
955	0.453359458
956	0.4533480945
957	0.4533330787
958	0.4533233063
959	0.453305581
960	0.4532989426
961	0.4532909311
962	0.453264545
963	0.4532463373
964	0.4532385569
965	0.4532153714
966	0.4532004378
967	0.4531808032
968	0.4531662759
969	0.4531624282
970	0.4531534787
971	0.4531362142
972	0.4531353539
973	0.4531210529
974	0.4531125462
975	0.4530976943
976	0.4530848194
977	0.4530635308
978	0.4530494544
979	0.4530323051
980	0.4530195277
981	0.4530071786
982	0.4529835135
983	0.4529693215
984	0.4529650609
985	0.4529558343
986	0.4529398299
987	0.4529267553
988	0.4529170522
989	0.4529003316
990	0.4528877487
991	0.4528803781
992	0.4528570278
993	0.4528412596
994	0.4528226228
995	0.4528016943
996	0.4527844838
997	0.452782012
998	0.4527678184
999	0.4527533745
